-1.415716	-1.412710	-3.571797	-0.707858	-0.706355	-0.000000
0.008502	-1.999982	-3.571797	0.004251	-0.999991	-0.000000
-1.726355	-1.009802	-3.571797	-0.863177	-0.504901	-0.000000
-1.717707	-1.024443	-3.571797	-0.858853	-0.512221	-0.000000
-1.708935	-1.039010	-3.571797	-0.854467	-0.519505	-0.000000
-1.700039	-1.053502	-3.571797	-0.850020	-0.526751	-0.000000
-1.691021	-1.067918	-3.571797	-0.845510	-0.533959	-0.000000
-1.681880	-1.082257	-3.571797	-0.840940	-0.541128	-0.000000
-1.672618	-1.096517	-3.571797	-0.836309	-0.548259	-0.000000
-1.663234	-1.110699	-3.571797	-0.831617	-0.555349	-0.000000
-1.653731	-1.124800	-3.571797	-0.826865	-0.562400	-0.000000
-1.644108	-1.138819	-3.571797	-0.822054	-0.569410	-0.000000
-1.634366	-1.152757	-3.571797	-0.817183	-0.576378	-0.000000
-1.624506	-1.166611	-3.571797	-0.812253	-0.583305	-0.000000
-1.614529	-1.180380	-3.571797	-0.807264	-0.590190	-0.000000
-1.604434	-1.194065	-3.571797	-0.802217	-0.597032	-0.000000
-1.594224	-1.207663	-3.571797	-0.797112	-0.603831	-0.000000
-1.583899	-1.221173	-3.571797	-0.791949	-0.610587	-0.000000
-1.573459	-1.234596	-3.571797	-0.786730	-0.617298	-0.000000
-1.562905	-1.247929	-3.571797	-0.781453	-0.623964	-0.000000
-1.552239	-1.261172	-3.571797	-0.776119	-0.630586	-0.000000
-1.541460	-1.274324	-3.571797	-0.770730	-0.637162	-0.000000
-1.530570	-1.287384	-3.571797	-0.765285	-0.643692	-0.000000
-1.519569	-1.300350	-3.571797	-0.759784	-0.650175	-0.000000
-1.508458	-1.313223	-3.571797	-0.754229	-0.656611	-0.000000
-1.497238	-1.326001	-3.571797	-0.748619	-0.663000	-0.000000
-1.485910	-1.338682	-3.571797	-0.742955	-0.669341	-0.000000
-1.474475	-1.351267	-3.571797	-0.737237	-0.675634	-0.000000
-1.462933	-1.363755	-3.571797	-0.731466	-0.681877	-0.000000
-1.451285	-1.376144	-3.571797	-0.725643	-0.688072	-0.000000
-1.439532	-1.388433	-3.571797	-0.719766	-0.694217	-0.000000
-1.427676	-1.400622	-3.571797	-0.713838	-0.700311	-0.000000
0.998773	-1.732759	-3.571797	0.499386	-0.866379	-0.000000
-1.403654	-1.424695	-3.571797	-0.701827	-0.712348	-0.000000
-1.391490	-1.436578	-3.571797	-0.695745	-0.718289	-0.000000
-1.379225	-1.448357	-3.571797	-0.689613	-0.724178	-0.000000
-1.366861	-1.460031	-3.571797	-0.683431	-0.730015	-0.000000
-1.354398	-1.471599	-3.571797	-0.677199	-0.735800	-0.000000
-1.341838	-1.483062	-3.571797	-0.670919	-0.741531	-0.000000
-1.329180	-1.494416	-3.571797	-0.664590	-0.747208	-0.000000
