-4.166091	0.000000	-25.666666	0.000000	-0.000000	1.000000
4.405710	0.000000	-25.666666	0.000000	-0.000000	1.000000
4.166091	0.000000	-25.666666	0.000000	-0.000000	1.000000
3.926471	0.000000	-25.666666	0.000000	-0.000000	1.000000
3.686852	0.000000	-25.666666	0.000000	-0.000000	1.000000
-3.207613	0.000000	-25.666666	0.000000	-0.000000	1.000000
3.447233	0.000000	-25.666666	0.000000	-0.000000	1.000000
-3.447233	0.000000	-25.666666	0.000000	-0.000000	1.000000
-3.686852	0.000000	-25.666666	0.000000	-0.000000	1.000000
-3.926471	0.000000	-25.666666	0.000000	-0.000000	1.000000
3.207613	0.000000	-25.666666	0.000000	-0.000000	1.000000
-4.405710	0.000000	-25.666666	0.000000	-0.000000	1.000000
-4.645329	0.000000	-25.666666	0.000000	-0.000000	1.000000
-4.884949	0.000000	-25.666666	0.000000	-0.000000	1.000000
-5.124568	0.000000	-25.666666	0.000000	-0.000000	1.000000
-5.364187	0.000000	-25.666666	0.000000	-0.000000	1.000000
2.967994	0.000000	-25.666666	0.000000	-0.000000	1.000000
-5.603806	0.000000	-25.666666	0.000000	-0.000000	1.000000
8.000000	0.000000	-25.666666	0.000000	-0.000000	1.000000
-6.083045	0.000000	-25.666666	0.000000	-0.000000	1.000000
-2.967994	0.000000	-25.666666	0.000000	-0.000000	1.000000
-8.000000	0.000000	-25.666666	0.000000	-0.000000	1.000000
-7.760381	0.000000	-25.666666	0.000000	-0.000000	1.000000
-7.520761	0.000000	-25.666666	0.000000	-0.000000	1.000000
-7.281142	0.000000	-25.666666	0.000000	-0.000000	1.000000
-7.041523	0.000000	-25.666666	0.000000	-0.000000	1.000000
-6.801903	0.000000	-25.666666	0.000000	-0.000000	1.000000
-6.322665	0.000000	-25.666666	0.000000	-0.000000	1.000000
7.760381	0.000000	-25.666666	0.000000	-0.000000	1.000000
7.520761	0.000000	-25.666666	0.000000	-0.000000	1.000000
-6.562284	0.000000	-25.666666	0.000000	-0.000000	1.000000
7.281142	0.000000	-25.666666	0.000000	-0.000000	1.000000
7.041523	0.000000	-25.666666	0.000000	-0.000000	1.000000
6.801903	0.000000	-25.666666	0.000000	-0.000000	1.000000
6.562284	0.000000	-25.666666	0.000000	-0.000000	1.000000
-5.843426	0.000000	-25.666666	0.000000	-0.000000	1.000000
6.322665	0.000000	-25.666666	0.000000	-0.000000	1.000000
6.083045	0.000000	-25.666666	0.000000	-0.000000	1.000000
5.843426	0.000000	-25.666666	0.000000	-0.000000	1.000000
5.603806	0.000000	-25.666666	0.000000	-0.000000	1.000000
5.364187	0.000000	-25.666666	0.000000	-0.000000	1.000000
